user_id,Username,anime_id,Anime Title,rating
95058,ZsasZ,5,Cowboy Bebop: Tengoku no Tobira,8
1197927,Arvendui,572,Kaze no Tani no Nausicaä,7
532767,John-hh,134,Gunslinger Girl,10
1542,Miharu_Endoh,762,Bleach: Memories in the Rain,7
347867,Kensukete,565,Steamboy,8
298193,HyuGarona,191,Love Hina Christmas Special: Silent Eve,5
319421,suicidebystar,19703,Kyousou Giga (TV),10
344323,ahelo,76,Mahou Shoujo Lyrical Nanoha,7
19191,Neo_NMO,2508,Genshiken 2,8
1386,lord_heinrich,618,Juubee Ninpuuchou: Ryuuhougyoku-hen,6
424119,luciuskwok,11237,Hidamari Sketch x SP,7
320013,GeloXIII,12355,Ookami Kodomo no Ame to Yuki,10
515613,wesleyyy91,250,Konjiki no Gash Bell!!,8
386648,ghengix,35222,Gakuen Babysitters,6
66223,seiakujin,1088,Macross,10
338347,mr7,5114,Fullmetal Alchemist: Brotherhood,9
1124975,Duckliffe,21353,Tokyo ESP,6
1224601,68bears,121,Fullmetal Alchemist,9
546908,Beinlome,6,Trigun,9
1071223,Hohn,23289,Gekkan Shoujo Nozaki-kun,9
42263,Hound_of_Ulster,164,Mononoke Hime,10
1243949,Gemini166,35905,Ryuuou no Oshigoto!,7
473445,Giordy,9135,Fullmetal Alchemist: The Sacred Star of Milos,7
349904,Lapidus,257,Ikkitousen,6
102306,SetsunaF,849,Suzumiya Haruhi no Yuuutsu,9
1246343,BloOdQuEen,3594,Tears to Tiara,7
1130785,Orkar8,40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,8
938827,Evoinu,578,Hotaru no Haka,9
365976,Variath,1252,Fushigi no Umi no Nadia: Original Movie,5
4249,Big-Brother,1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,8
602265,Kazumasa201,6746,Durarara!!,10
39345,Kudakitsune,41833,Kyuuketsuki Sugu Shinu,8
504068,SinisterReigns,357,Bokusatsu Tenshi Dokuro-chan,6
1218031,koab,18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,8
38359,Harm,11755,009 Re:Cyborg,7
307530,fikoljuky,4181,Clannad: After Story,10
1216753,TidalMoon,356,Fate/stay night,9
1077729,Ondine_Elhendil,3588,Soul Eater,7
1214167,DaemonGenius,18153,Kyoukai no Kanata,7
96055,walrothetacoking,6,Trigun,8
33224,Tomomi,1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,8
1126077,FatalisDrakari,12115,Berserk: Ougon Jidai-hen III - Kourin,10
369611,Valnut,4087,Michiko to Hatchin,7
18961,Schiferled,3225,Minami-ke Okawari,8
316104,Yoispi,2986,Bamboo Blade,8
1228523,stg44,7338,Darker than Black: Kuro no Keiyakusha Gaiden,8
337600,Smilism,199,Sen to Chihiro no Kamikakushi,10
334386,hitomin,10790,Kore wa Zombie desu ka? of the Dead,7
116226,Memo-kun,8101,HenSemi,9
50470,darksuzaku,31422,Minami Kamakura Koukou Joshi Jitensha-bu,6
535601,Potalas,31240,Re:Zero kara Hajimeru Isekai Seikatsu,8
934629,HunterWolfe,6880,Deadman Wonderland,7
41949,rukia163,210,Ranma ½,9
1060029,Nodi91,32867,Bungou Stray Dogs 2nd Season,8
1113125,Rhubarb,1887,Lucky☆Star,6
15065,gorgo,849,Suzumiya Haruhi no Yuuutsu,8
90261,phoshore,853,Ouran Koukou Host Club,9
24465,TankeR,317,Final Fantasy VII: Advent Children,10
434567,xEragon,1519,Black Lagoon: The Second Barrage,10
769741,Nara323,1974,Glass no Kamen (2005),8
68711,eliwood242,2124,Code Geass: Hangyaku no Lelouch Recaps,7
1220651,Zak1r,11757,Sword Art Online,8
11798,Muc,416,Kurenai no Buta,8
390299,sam6782,6922,Fate/stay night Movie: Unlimited Blade Works,8
343851,_m_,3092,Junjou Romantica,9
379442,pookies,1519,Black Lagoon: The Second Barrage,8
554019,byoukai,2924,ef: A Tale of Memories.,6
77622,shirohana,2025,Darker than Black: Kuro no Keiyakusha,8
2856,deViate,35860,Karakai Jouzu no Takagi-san,7
538149,missrelena,100,Shin Shirayuki-hime Densetsu Prétear,8
91633,skycolored,467,Koukaku Kidoutai: Stand Alone Complex,8
1031,lugiastrikes,20507,Noragami,8
27451,Azure_Karura,8449,Togainu no Chi,4
35938,carolinez,1535,Death Note,9
430631,scythesabre,9062,Angel Beats! Specials,8
334127,cloud4607,11665,Natsume Yuujinchou Shi,10
339796,Raxorsoft,5270,All That Gundam,6
30563,datsunvic,1430,Lupin III: Cagliostro no Shiro,9
583449,afterBreak,22147,Amagi Brilliant Park,8
119177,Rick-san,4618,RideBack,6
294085,RazumikhinPG,1141,Palme no Ki,7
760721,BoyMais,2787,Shakugan no Shana II (Second),10
314153,misbaa,5030,Maria†Holic,3
399197,RikaRikka,31553,Charlotte: Tsuyoimono-tachi,9
715261,Effie182,269,Bleach,8
1088579,airejah,150,Blood+,10
1100087,gurkninja,572,Kaze no Tani no Nausicaä,10
333435,krastinov,16918,Gin no Saji,8
507754,Akuma-chi,39790,Adachi to Shimamura,6
981415,Arcepty,2476,School Days,5
79318,natzin25,5955,Toaru Majutsu no Index-tan,10
385980,deplete,1852,Hidamari Sketch,9
354803,nakochii95,3092,Junjou Romantica,6
405763,ranka_lee_34,341,Spiral: Suiri no Kizuna,9
290684,Cappi,11741,Fate/Zero 2nd Season,8
1085117,TeuZoldick,5667,To LOVE-Ru OVA,10
66357,Ave_Kaja,587,Hanbun no Tsuki ga Noboru Sora,10
46671,konekote,35760,Shingeki no Kyojin Season 3,10
6608,Legion17,9919,Ao no Exorcist,8
558277,SetsunaYuki,1969,Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai,9
31326,Azu-san,71,Full Metal Panic!,9
325313,Hjalmar,20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,4
351594,goldengrimoire,324,Kidou Keisatsu Patlabor: On Television,9
292453,Dunkjoe,8536,Fortune Arterial: Akai Yakusoku,7
297634,noethlij,72,Full Metal Panic? Fumoffu,9
987435,PiruraiReina,1688,Nanatsu-iro★Drops,6
472657,hayastones,2385,One Piece: Jango no Dance Carnival,7
88247,melk_va,32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,6
13252,daya,14527,Medaka Box Abnormal,6
1098945,The_Zashster,16982,Hayate no Gotoku! Cuties,6
1218747,hikikomori_Rus,1086,Kenran Butou Sai: The Mars Daybreak,7
19631,poseidon21,14575,Minami-ke Omatase,7
425220,kimastermike,762,Bleach: Memories in the Rain,7
292351,Jehronimo,2034,Lovely★Complex,7
16676,kid9,2001,Tengen Toppa Gurren Lagann,9
720379,Missingnomer,17729,Grisaia no Kajitsu,7
29264,senushi,7592,Nurarihyon no Mago,7
53926,saikou,609,Saishuu Heiki Kanojo: Another Love Song,7
303303,Mabzinha,306,Abenobashi Mahou☆Shoutengai,8
16340,3v1l-53N1N,38004,Strike Witches: 501 Butai Hasshin Shimasu!,7
474444,GreatNimmel,1840,Zero no Tsukaima: Futatsuki no Kishi,7
25832,cherripandi,4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,9
763779,Akuseru94,11757,Sword Art Online,6
17853,YohDuDojo,4262,Koihime†Musou,8
1208641,_J_I_N_X_,15437,"Kore wa Zombie desu ka? of the Dead: Hai, Minotake ni Attemasu",9
384073,kevinkaut,21,One Piece,10
421702,-Ryuujin-,9735,Gintama: Shinyaku Benizakura-hen,8
115352,AnderHammer,3958,Kannagi,8
570395,DeidaraSanji,51009,Jujutsu Kaisen 2nd Season,9
420761,masterjaw,9467,Kanojo ga Mimai ni Konai Wake,6
322202,dorachan,530,Bishoujo Senshi Sailor Moon,9
507669,RyoukiNao,21177,Nobunaga the Fool,5
95055,triedgeai,2251,Baccano!,9
1204863,MangoZjeb,2167,Clannad,9
593551,YayPepsi,508,Tottoko Hamtarou,9
1085081,shirushizo,2787,Shakugan no Shana II (Second),8
1075431,Alenko,20973,Sekai Seifuku: Bouryaku no Zvezda,7
111008,strawberrypi,529,Saishuu Heiki Kanojo,6
16470,cherny,1735,Naruto: Shippuuden,8
333068,jps,23725,Strike Witches: Operation Victory Arrow,7
77920,Ikaros42,1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,8
461570,Gokusai,4181,Clannad: After Story,10
3638,fukachan,33840,Kabuki-bu!,7
499073,Fenrir431,16157,Choujigen Game Neptune The Animation,7
588177,AkxKuro,12549,"Dakara Boku wa, H ga Dekinai.",6
405759,zombie-gunsling,552,Digimon Adventure,10
1197829,KuranMika,3457,Vampire Knight,10
292351,Jehronimo,433,"Kumo no Mukou, Yakusoku no Basho",9
453415,BakaForLife,20785,Mahouka Koukou no Rettousei,7
99660,Kavix0,20,Naruto,7
293529,sasusaku-jade94,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,9
503665,_Kiri_,35639,Just Because!,4
589727,Redpaint,43325,Yuukoku no Moriarty Part 2,6
28971,hat_hair,1012,Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials,7
549445,cornonacob,13411,Guilty Crown: Lost Christmas - An Episode of Port Town,8
43333,Maki-chan,11099,Tiger & Bunny Pilot,6
379293,gneah12,1956,Ikkitousen: Dragon Destiny,7
1336,otaku1699,1455,Makai Tenshou,8
3427,theSage,356,Fate/stay night,8
519585,LokiPunisher,585,Mimi wo Sumaseba,10
432624,kyoko328,3349,Kiddy GiRL-AND,10
393677,PandaHeart,585,Mimi wo Sumaseba,9
428746,pradaforever,2993,Rosario to Vampire,7
45717,Tamah,7367,Naruto: The Cross Roads,8
55627,Dybloo_Kameleon,1726,Devil May Cry,5
1102257,ddt,17729,Grisaia no Kajitsu,9
494640,beautydusty,120,Fruits Basket,8
118262,Jvhsh,36098,Kimi no Suizou wo Tabetai,8
39103,JediBoss,3323,Kite Liberator,6
309967,Lakshun,1230,Innocent Venus,4
64738,amuamu,9617,K-On! Movie,10
306916,YakumoTatsuro,4181,Clannad: After Story,8
39182,Rong,153,Juuni Kokuki,9
432045,TrueStreets,22319,Tokyo Ghoul,8
484545,Tetora_,11633,Blood Lad,7
98422,Sushman,20,Naruto,5
26313,EnderSeaSlugs,109,Bakuretsu Tenshi,6
62067,p06,24687,Mushishi Zoku Shou: Odoro no Michi,8
1122727,Samahx,11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,10
1129199,Guillou,2581,Kidou Senshi Gundam 00,8
97783,ayamizuki,1699,Romeo x Juliet,10
473012,Alpharon,12875,Ginga e Kickoff!!,7
302865,emilymoon,3652,Higurashi no Naku Koro ni Rei,9
73641,AdeSecsse,4866,Pico x CoCo x Chico,7
374039,radical_mess,16662,Kaze Tachinu,8
1284847,Gazzellu,50631,"Komi-san wa, Comyushou desu. 2nd Season",9
1136285,Grofc,19815,No Game No Life,7
1099209,RedaOuazizi,154,Shaman King,8
321821,Serafim912,1916,Kidou Senshi Gundam MS IGLOO: Mokushiroku 0079,10
8961,Nachte,1829,Ged Senki,4
407779,Misafir,2001,Tengen Toppa Gurren Lagann,10
355842,OriginsofSpirits,30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,7
538579,celephaise,28623,Koutetsujou no Kabaneri,7
1219789,KumaShinigamiAi,7817,B-gata H-kei,6
39804,TomoyoSakagami89,14511,Minami-ke Tadaima,8
797547,HugKiller,5955,Toaru Majutsu no Index-tan,6
53741,Arazial,2796,Afro-Ken,4
39415,amortech,5525,07-Ghost,8
540185,silverxwingz,8514,Break Blade Movie 2: Ketsubetsu no Michi,8
1084545,mbp2679,10790,Kore wa Zombie desu ka? of the Dead,9
1054351,Glub,11061,Hunter x Hunter (2011),8
311414,Strange_Estranho,4898,Kuroshitsuji,9
1128957,white-wings,4898,Kuroshitsuji,6
1166613,dotachin56,2772,Juushin Enbu: Hero Tales,2
9810,aranelcharis,1840,Zero no Tsukaima: Futatsuki no Kishi,7
457060,DaMushroom_Tip,226,Elfen Lied,8
340887,SilentAS2,457,Mushishi,10
101525,ArionaAllant,1281,Gakkou no Kaidan,6
378853,ThePhamily,12893,Danshi Koukousei no Nichijou Specials,9
466411,FireHeart,29163,Sore ga Seiyuu!,6
357911,awi,30370,Akatsuki no Yona OVA,7
430147,JuriNyotengu,52193,Akiba Meido Sensou,8
497879,kris1309,8630,Hidan no Aria,6
431019,PokemonMaster93,41235,Sotsugyou ** Densha,6
105672,nulakoh,6772,Break Blade Movie 1: Kakusei no Toki,8
21896,hienno,9062,Angel Beats! Specials,10
1259663,Kyoder,36456,Boku no Hero Academia 3rd Season,8
1186753,zKirin,6773,Shakugan no Shana III (Final),10
329143,Ninny,12015,Tiger & Bunny Movie 1: The Beginning,7
58860,yoderpeach,30123,Akagami no Shirayuki-hime,9
394802,Kallas,21995,Ao Haru Ride,9
429034,Antheias,14345,Btooom!,5
45485,SilverManiac,11077,Hellsing: The Dawn,8
489850,suikashuu,10321,Uta no☆Prince-sama♪ Maji Love 1000%,6
722777,Pharaoh85,13125,Shinsekai yori,8
1174303,Dexteur,1935,Megazone 23,7
292966,Kyougaru,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,5
562043,Angelmage99,3901,Baccano! Specials,9
471242,Caudyr,14811,GJ-bu,7
57976,temujin,3297,Aria the Origination,8
80073,Drakkiss,766,Kishin Houkou Demonbane,7
531977,bauduins,9733,The TV Show,6
1123673,pastelpalettes,10445,Perfect Day,8
44058,Urutsukidoji,2462,Toushinden,5
49230,Kurogan,813,Dragon Ball Z,7
392499,DeDukkling,185,Initial D First Stage,7
27513,VioletRebellion,721,Princess Tutu,7
32077,alankstiyo,66,Azumanga Daiou The Animation,9
33875,S_t_L,189,Love Hina,5
44554,Xeu,1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,7
7141,mrkite,5212,Saimin Gakuen,7
1057253,dabagonsmith,38000,Kimetsu no Yaiba,4
1241859,yrnx,5955,Toaru Majutsu no Index-tan,9
1113281,Alixaeus,6707,Kuroshitsuji II,9
402446,Sanavel,1575,Code Geass: Hangyaku no Lelouch,10
432642,shrugo,13161,Hagure Yuusha no Aesthetica,10
1168373,caitiff,276,Mahoromatic: Automatic Maiden,10
436160,Vipetior,20507,Noragami,7
453403,Ameritaku,2246,Mononoke,8
24575,Timeyy,25183,Gangsta.,9
115708,tistdragon,966,Crayon Shin-chan,7
553169,Taimanept,4903,Kyou no 5 no 2 (TV),8
50444,Tzakey,724,Enzai,7
446719,kaizokujoou,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
112815,xTorrentZ,14283,Vividred Operation,6
488206,miyotan,40052,Great Pretender,9
47244,capnhar,40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,9
1261403,evilicious,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,6
325631,Kuroi-sama,25159,Inou-Battle wa Nichijou-kei no Naka de,7
1238729,greebo,49938,Ame wo Tsugeru Hyouryuu Danchi,8
438775,Oldmanriver,20507,Noragami,8
80105,mayfair2012,12115,Berserk: Ougon Jidai-hen III - Kourin,7
1099227,Jadz1,30307,Monster Musume no Iru Nichijou,6
489038,higeton,9675,Kami nomi zo Shiru Sekai: Flag 0,8
1122299,rowingkid17,34148,Nyanko Days,8
485082,gugexx,2167,Clannad,10
442274,TechMage89,1002,Top wo Nerae 2! Diebuster,6
601595,wallpaperplb,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,9
306678,twitch,40046,Id:Invaded,7
405830,tda,7791,K-On!!,3
305767,iminente,10417,Gyo,8
1281301,Pirit,2759,Evangelion: 1.0 You Are (Not) Alone,8
1222277,AruaS,1818,Claymore,7
422452,Magoba,99,Mai-Otome,7
92118,Flanger,9041,IS: Infinite Stratos,4
101950,wideface,12123,Yurumates 3D,10
412549,sefferia_ellis,34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,9
118297,Lilith-Aensland,3485,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,7
462464,aymah,137,Hunter x Hunter: Original Video Animation,8
446435,Horde,323,Mousou Dairinin,7
449303,Cropolite,36456,Boku no Hero Academia 3rd Season,8
1156669,NanoDesuYo,2993,Rosario to Vampire,4
394622,Gogglesaurus,10620,Mirai Nikki (TV),8
1233311,arren18,23199,Durarara!!x2 Shou,7
450559,sonicsparrow451,4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,10
466315,NickStatic,857,Air Gear,10
371935,iRayden,3761,Wanwan Sanjuushi,6
985437,Hebichan,5060,Hetalia Axis Powers,6
111039,residentevil,317,Final Fantasy VII: Advent Children,10
17980,WingMyWay,22147,Amagi Brilliant Park,7
327110,PR507,73,Full Metal Panic! The Second Raid,9
591461,Aiana,68,Black Cat (TV),6
403276,Dave_sama,21677,Captain Earth,8
1274039,floud995,14513,Magi: The Labyrinth of Magic,7
400799,silvermoon8573,10350,Hakuouki: Sekkaroku,7
457464,zetsubougoret,31636,Dagashi Kashi,6
49924,Don_Don_Kun,5118,Suzumiya Haruhi-chan no Yuuutsu,4
715779,Saku_,245,Great Teacher Onizuka,8
547927,Danshikun,17397,Cyclops Shoujo Saipuu,5
414601,leetin08,3210,Ikoku Irokoi Romantan,7
7433,dimsumftw,16353,Love Lab,8
91992,honokachan,530,Bishoujo Senshi Sailor Moon,7
316795,Eo-Eovin,237,Koukyoushihen Eureka Seven,8
54554,smooth_criminal,430,Fullmetal Alchemist: The Conqueror of Shamballa,9
1107249,Strike_Ray,853,Ouran Koukou Host Club,9
430222,DarkLisenok,761,Naruto: Akaki Yotsuba no Clover wo Sagase,7
351625,wh1telighter,596,Chobits: Chibits,9
410498,TheShadowSyaoran,20,Naruto,8
101365,Van-Metal,11741,Fate/Zero 2nd Season,10
298093,DarkDana,11013,Inu x Boku SS,8
35812,Meiling,1813,Genshiken OVA,8
1227033,Yukimin,150,Blood+,7
117531,gobu,1818,Claymore,10
56839,Mizure,13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,7
292875,sproxy,408,Final Fantasy VII: Last Order,10
401351,Madara31,10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,6
334518,Shinjipierre,1698,Nodame Cantabile,9
373274,Dimpl23,11771,Kuroko no Basket,7
391234,Jubanshee,10029,Coquelicot-zaka kara,9
555561,alexander09,12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8
552463,jocolocogoco,36793,3D Kanojo: Real Girl,6
305418,Oruga,7647,Arakawa Under the Bridge,9
43199,wouahho,4087,Michiko to Hatchin,8
2547,Hamminaptu,2236,Toki wo Kakeru Shoujo,9
295128,joshvor,853,Ouran Koukou Host Club,7
1129211,UzumiKurosaki,28171,Shokugeki no Souma,8
327023,Tankair,6547,Angel Beats!,8
57574,rancrosider,3298,Hatenkou Yuugi,6
1127471,Refas,11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,9
1061801,StormyChaos,12017,Tiger & Bunny Movie 2: The Rising,9
1140033,YURIIMkZERO,9314,Fractale,7
497109,badowski,905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,8
109591,yukiatarotanji,2030,El Cazador de la Bruja,8
312008,eatwithspoons,1365,Detective Conan Movie 06: The Phantom of Baker Street,8
25377,Babouin,984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,8
316043,wazap,918,Gintama,10
561991,Aurenthel,37984,"Kumo desu ga, Nani ka?",7
502106,Nekroniclol,23289,Gekkan Shoujo Nozaki-kun,10
371358,Jags74,13367,"Kono Naka ni Hitori, Imouto ga Iru!",7
66683,linguisticky,1,Cowboy Bebop,10
1229873,modul,25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,8
61888,SonOfABleach,9289,Hanasaku Iroha,10
419537,Saika93,4477,Nodame Cantabile: Paris-hen,10
74718,Ronin_theSage,7627,Mitsudomoe,7
90223,WooHoo,7058,Uragiri wa Boku no Namae wo Shitteiru,8
35117,Sakura1995,576,Magikano,9
1065515,Svyatogor,5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,7
1082339,sunshinestorm,1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,8
1083561,Lyrisia,31043,Boku dake ga Inai Machi,7
501228,xrobertojr,2167,Clannad,10
5636,tarf,916,Tokkou,8
322596,zemosaur,35076,Juuni Taisen,7
1240881,Demane28,32603,Okusama ga Seitokaichou!+!,10
1089195,lordcyclone,2890,Gake no Ue no Ponyo,7
365609,NamiWaBakemono,2986,Bamboo Blade,8
82828,riskbreak,18,Initial D Fourth Stage,8
1261511,OARNRF1E,20053,Wizard Barristers: Benmashi Cecil,4
1201539,ohshi-yuki,1473,City Hunter '91,7
485709,lewieroo0,2904,Code Geass: Hangyaku no Lelouch R2,7
46576,BionicM,3665,Ginga Eiyuu Densetsu Gaiden (1999),8
433569,oni-,4181,Clannad: After Story,8
93378,Skadi,7296,Michi (2004),8
74175,acidod,1535,Death Note,9
454591,PenTabu,32,Neon Genesis Evangelion: The End of Evangelion,9
1203285,LordAkbar,10119,Seitokai Yakuindomo OVA,9
298086,gioxshaoran,5118,Suzumiya Haruhi-chan no Yuuutsu,8
588033,Ramito,19367,Galilei Donna,9
384493,razorblood801,37976,Zombieland Saga,8
114424,vincent_1617,1311,Chobits Recap,10
396718,Feli-D,9136,Kuroshitsuji II Specials,7
90955,yuanji,17269,Captain Herlock,8
382318,Killerwardrobes,11757,Sword Art Online,9
10761,alitka7,1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,8
458014,yaplea,19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7
328820,Luke_DBZ,192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,5
56269,nyoronyolo,270,Hellsing,3
350561,Haruka2012,24629,Koufuku Graffiti,7
116382,Miszke,16890,Makai Ouji: Devils and Realist,8
67952,Jadon,10092,Break Blade Movie 6: Doukoku no Toride,7
525209,matchalatte,18679,Kill la Kill,5
9276,nunchi,2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,7
889417,Delta_Z,18893,Aoki Hagane no Arpeggio: Ars Nova,6
350093,viajero,6500,Seikon no Qwaser,5
517851,himenokoji,23277,Saenai Heroine no Sodatekata,6
384696,TiZanzou,2159,Ookiku Furikabutte,8
530463,ainky,44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",7
412244,GinjiKazaf,132,GetBackers,8
415598,drgnrider,6166,Asobi ni Iku yo!,7
1260623,RainerPetyr,31964,Boku no Hero Academia,7
2691,Kimura,4705,Tengen Toppa Gurren Lagann: Parallel Works,7
342929,ffdsa,33731,Gabriel DropOut,8
1257661,KhooKhooPenguin,934,Higurashi no Naku Koro ni,8
463269,Ash76,8514,Break Blade Movie 2: Ketsubetsu no Michi,7
293079,jessalwayz,1056,Good Morning Call,7
346343,StelmariaonE7,1141,Palme no Ki,9
364776,Berrybelle,36904,Aggressive Retsuko (ONA),8
435495,xILSEx,269,Bleach,9
85971,darkstarr,467,Koukaku Kidoutai: Stand Alone Complex,8
911129,strawhatsanji,22297,Fate/stay night: Unlimited Blade Works,8
51478,eliechin,23199,Durarara!!x2 Shou,8
435538,Chars,8740,One Piece Film: Strong World Episode 0,8
14886,esby,5507,Senjou no Valkyria,8
18335,SwiftShadow,13807,Corpse Party: Missing Footage,5
94417,Zapa,1575,Code Geass: Hangyaku no Lelouch,7
296931,shojoaddict17,849,Suzumiya Haruhi no Yuuutsu,9
486856,MHikari,6707,Kuroshitsuji II,9
469996,guusagi,37976,Zombieland Saga,9
403117,IntroverTurtle,177,Tsubasa Chronicle,8
104285,Sumino-chan,1313,Digimon Adventure 02,8
541331,AsahiY,41168,Nakitai Watashi wa Neko wo Kaburu,7
478585,Serede,16498,Shingeki no Kyojin,8
1075573,CoUsT,16910,Namiuchigiwa no Muromi-san,9
324656,Truthunter,102,Aishiteruze Baby★★,8
323136,illfaku,38671,Enen no Shouboutai,8
11292,Kana_chan,641,Ichigo 100% Special 2,7
8750,Mewn,345,Eikoku Koi Monogatari Emma,8
1173627,Konata666,1818,Claymore,8
1199961,VinnyDilallo,3785,Evangelion: 3.0 You Can (Not) Redo,8
47549,Spydercoman,32,Neon Genesis Evangelion: The End of Evangelion,10
422295,antula,251,Kyou kara Maou!,7
480391,Shadit,355,Shakugan no Shana,8
113716,OggerMC,1570,Happiness!,7
489385,blahz0r,85,Kidou Senshi Zeta Gundam,5
529387,pirates14,4181,Clannad: After Story,9
80696,Defiance,79,Shuffle!,3
412242,Creamy_Filling,5114,Fullmetal Alchemist: Brotherhood,9
332162,MeruKashi,64,Rozen Maiden,8
1259429,rivel0121,239,Gankutsuou,8
57934,Koby,29223,Aldnoah.Zero Extra Archives,5
481225,Everfrozen,29027,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,9
19456,Gundam,1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,7
557097,Funya-Usagi,9624,30-sai no Hoken Taiiku,7
95321,Primo,7054,Kaichou wa Maid-sama!,8
339709,jmal,22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,9
1216807,DrSlay,31757,Kizumonogatari II: Nekketsu-hen,10
558723,ChunHwa,6682,11eyes,6
643057,cads,28025,Tsukimonogatari,9
299958,LiaTheTuna,418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,8
539551,Jolo217,20159,Pokemon: The Origin,8
56703,Leknaat,5081,Bakemonogatari,6
919605,VictorDCR,11371,Shin Tennis no Oujisama,8
367770,raINel8,5525,07-Ghost,5
510661,vzMars,1033,Sennen Joyuu,8
77585,Pyrefox,21881,Sword Art Online II,7
1064245,rogo7,719,Ai no Kusabi,8
87707,denco91,17895,Golden Time,9
25879,odinmm,120,Fruits Basket,7
566311,alec613,32729,Orange,8
456583,Shinotama,10321,Uta no☆Prince-sama♪ Maji Love 1000%,8
1229429,twoflowr,40046,Id:Invaded,9
1079955,High_On_FanFan,7724,Shiki,8
117344,cheto,39247,Kobayashi-san Chi no Maid Dragon S,9
39095,sprinting_turt1e,3655,Nabari no Ou,10
66027,Gilgam3sh1991,4461,Kouchou-sensei to Kujira,6
464095,Vonwen,11771,Kuroko no Basket,8
46555,Dieucra,1913,Shonan Junai Gumi!,8
578633,Zemin,481,Yu☆Gi☆Oh! Duel Monsters,6
623453,slipXout,1678,Cyborg 009: The Cyborg Soldier,8
1123337,Taigu,467,Koukaku Kidoutai: Stand Alone Complex,9
37012,OneMan,2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,10
315269,Peachstar,9253,Steins;Gate,8
1189751,Fiire,14741,Chuunibyou demo Koi ga Shitai!,10
554941,froz3nflam3s,245,Great Teacher Onizuka,9
67952,Jadon,4981,Casshern Sins,8
1085389,Darksocer,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",9
451946,Akashic,1689,Byousoku 5 Centimeter,9
21762,HisokaHajime,7610,Anju to Zushioumaru,6
1108937,Secach,9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,8
1102755,German_Astrid,5300,Zoku Natsume Yuujinchou,8
86683,clip9,565,Steamboy,10
1289699,howdoesitfel,14807,Kara no Kyoukai Movie: Mirai Fukuin,8
87732,Reoira,1482,D.Gray-man,9
333044,EirinYagokoro,2246,Mononoke,10
528995,baishie,28977,Gintama°,10
408505,tome7,8934,Star Driver: Kagayaki no Takuto,8
551485,thompininja,9252,Break Blade Movie 3: Kyoujin no Ato,9
